DATE,PRCP,TAVG
2012-07-21,2.0,16.2
2012-07-22,0.0,17.8
2012-07-23,0.0,20.3
2012-07-24,0.0,22.4
2012-07-25,0.0,23.6
2012-07-26,0.0,21.4
2012-07-27,0.0,20.1
2012-07-28,0.0,17.1
2012-07-29,0.0,14.2
2012-07-30,1.5,15.4
2012-07-31,0.0,15.9
2012-08-01,0.5,17.7
2012-08-02,0.5,18.1
2012-08-03,0.0,17.0
2012-08-04,2.3,17.1
2012-08-05,1.5,16.2
2012-08-06,1.5,17.0
2012-08-07,2.3,15.3
2012-08-08,0.0,19.3
2012-08-09,0.3,20.3
2012-08-10,0.0,20.7
2012-08-11,0.0,19.1
2012-08-12,0.0,20.2
2012-08-13,0.0,18.6
2012-08-14,2.8,20.5
2012-08-15,0.0,19.5
2012-08-16,0.8,18.9
2012-08-17,0.0,22.3
2012-08-18,0.0,24.2
2012-08-19,0.0,23.7
2012-08-20,0.0,20.3
2012-08-21,0.0,18.6
2012-08-22,0.3,17.4
2012-08-23,0.0,17.2
2012-08-24,0.0,16.6
2012-08-25,12.7,17.0
2012-08-26,4.1,16.9
2012-08-27,0.0,17.1
2012-08-28,2.0,18.1
2012-08-29,0.0,15.2
2012-08-30,3.8,14.7
2012-08-31,0.0,13.3
2012-09-01,0.0,16.8
2012-09-02,0.0,15.8
2012-09-03,0.0,19.2
2012-09-04,0.0,18.7
2012-09-05,0.0,15.9
2012-09-06,0.0,15.4
2012-09-07,0.0,18.1
2012-09-08,0.0,18.1
2012-09-09,0.0,18.1
2012-09-10,0.0,18.2
2012-09-11,0.0,15.3
2012-09-12,0.0,12.9
2012-09-13,2.0,13.3
2012-09-14,0.0,16.6
2012-09-15,0.0,15.3
2012-09-16,0.0,15.8
2012-09-17,0.0,15.7
2012-09-18,0.0,13.7
2012-09-19,0.0,11.9
2012-09-20,0.0,13.2
2012-09-21,0.0,12.9
2012-09-22,0.8,10.9
2012-09-23,0.0,10.7
2012-09-24,21.8,13.0
2012-09-25,7.9,12.3
2012-09-26,0.5,12.4
2012-09-27,2.8,13.1
2012-09-28,0.8,12.3
2012-09-29,0.3,11.9
2012-09-30,0.0,12.4
2012-10-01,7.1,14.3
2012-10-02,0.3,13.5
2012-10-03,5.1,12.2
2012-10-04,1.0,11.5
2012-10-05,10.2,12.3
2012-10-06,14.0,10.9
2012-10-07,0.3,8.9
2012-10-08,0.0,11.4
2012-10-09,2.8,11.6
2012-10-10,0.0,11.7
2012-10-11,0.0,12.5
2012-10-12,7.9,11.4
2012-10-13,0.0,8.4
2012-10-14,0.8,7.4
2012-10-15,0.0,9.0
2012-10-16,1.0,11.8
2012-10-17,12.7,13.4
2012-10-18,0.8,13.9
2012-10-19,0.3,12.2
2012-10-20,8.1,11.2
2012-10-21,0.0,11.2
2012-10-22,0.8,13.7
2012-10-23,0.0,12.9
2012-10-24,0.3,14.2
2012-10-25,0.0,12.1
2012-10-26,0.5,7.6
2012-10-27,,4.9
2012-10-28,0.3,5.8
2012-10-29,0.0,9.8
2012-10-30,1.8,7.7
2012-10-31,0.0,9.4
2012-11-01,9.7,7.4
2012-11-02,0.0,6.7
2012-11-03,0.0,6.4
2012-11-04,16.0,4.7
2012-11-05,0.3,5.3
2012-11-06,0.0,5.9
2012-11-07,0.3,8.1
2012-11-08,0.3,9.9
2012-11-09,0.0,9.3
2012-11-10,4.1,8.8
2012-11-11,0.0,5.3
2012-11-12,0.3,8.3
2012-11-13,1.5,12.1
2012-11-14,0.3,10.6
2012-11-15,0.0,7.0
2012-11-16,0.0,7.4
2012-11-17,0.0,10.6
2012-11-18,0.0,5.2
2012-11-19,0.3,7.7
2012-11-20,0.0,12.1
2012-11-21,5.1,9.3
2012-11-22,5.6,11.3
2012-11-23,0.0,7.9
2012-11-24,0.0,6.6
2012-11-25,12.4,10.1
2012-11-26,0.0,8.4
2012-11-27,7.4,7.3
2012-11-28,1.8,5.9
2012-11-29,0.0,3.1
2012-11-30,0.0,1.4
2012-12-01,0.0,1.6
2012-12-02,0.3,1.5
2012-12-03,4.6,6.9
2012-12-04,0.5,3.9
2012-12-05,0.0,1.5
2012-12-06,1.3,0.8
2012-12-07,0.0,4.7
2012-12-08,1.0,4.8
2012-12-09,0.0,6.8
2012-12-10,0.0,3.8
2012-12-11,0.0,-0.2
2012-12-12,0.3,-2.1
2012-12-13,0.0,-0.1
2012-12-14,0.5,6.8
2012-12-15,7.4,8.7
2012-12-16,0.0,6.9
2012-12-17,0.8,6.8
2012-12-18,0.0,6.2
2012-12-19,0.0,5.3
2012-12-20,20.3,8.4
2012-12-21,0.0,7.3
2012-12-22,15.0,10.2
2012-12-23,3.0,11.6
2012-12-24,6.1,9.5
2012-12-25,11.2,7.9
2012-12-26,2.0,7.6
2012-12-27,3.0,7.3
2012-12-28,,9.5
2012-12-29,1.3,10.0
2012-12-30,0.3,7.7
2012-12-31,5.1,10.7
2013-01-01,5.1,6.1
2013-01-02,0.0,6.9
2013-01-03,0.3,10.6
2013-01-04,0.0,9.6
2013-01-05,0.0,9.2
2013-01-06,0.3,7.3
2013-01-07,0.0,8.1
2013-01-08,0.0,10.0
2013-01-09,3.0,7.5
2013-01-10,0.3,2.2
2013-01-11,0.3,3.3
2013-01-12,0.0,3.4
2013-01-13,1.5,2.0
2013-01-14,0.0,1.3
2013-01-15,4.8,1.5
2013-01-16,0.0,-1.4
2013-01-17,0.0,-0.4
2013-01-18,0.3,-0.7
2013-01-19,0.0,0.2
2013-01-20,0.8,-0.8
2013-01-21,0.5,-0.2
2013-01-22,2.8,-0.1
2013-01-23,1.3,1.9
2013-01-24,0.5,1.6
2013-01-25,0.0,1.3
2013-01-26,5.1,5.4
2013-01-27,9.9,8.0
2013-01-28,0.5,6.7
2013-01-29,2.8,11.8
2013-01-30,0.0,10.1
2013-01-31,0.5,8.7
2013-02-01,3.6,6.2
2013-02-02,3.6,3.8
2013-02-03,0.0,5.1
2013-02-04,0.0,8.9
2013-02-05,3.0,4.4
2013-02-06,0.8,4.7
2013-02-07,0.3,3.0
2013-02-08,0.3,3.2
2013-02-09,0.3,2.7
2013-02-10,0.0,3.4
2013-02-11,17.5,1.2
2013-02-12,5.3,1.4
2013-02-13,0.3,1.6
2013-02-14,0.5,8.1
2013-02-15,1.5,5.8
2013-02-16,0.0,6.6
2013-02-17,0.0,4.4
2013-02-18,0.3,3.9
2013-02-19,0.3,4.1
2013-02-20,0.0,3.1
2013-02-21,0.5,1.4
2013-02-22,0.0,1.1
2013-02-23,0.0,0.9
2013-02-24,0.0,1.4
2013-02-25,0.0,3.1
2013-02-26,0.5,3.9
2013-02-27,0.3,3.6
2013-02-28,0.0,4.4
2013-03-01,0.3,4.7
2013-03-02,0.3,3.0
2013-03-03,0.0,2.9
2013-03-04,0.0,4.7
2013-03-05,0.0,7.4
2013-03-06,0.0,10.1
2013-03-07,6.1,8.7
2013-03-08,5.6,9.4
2013-03-09,2.0,6.3
2013-03-10,0.3,2.7
2013-03-11,0.0,-0.2
2013-03-12,0.0,1.1
2013-03-13,0.0,3.3
2013-03-14,0.0,2.7
2013-03-15,0.3,5.9
2013-03-16,6.1,6.7
2013-03-17,8.9,4.7
2013-03-18,6.6,3.2
2013-03-19,2.0,4.6
2013-03-20,0.0,4.1
2013-03-21,0.3,3.8
2013-03-22,0.0,3.7
2013-03-23,9.1,1.6
2013-03-24,0.0,0.5
2013-03-25,0.3,1.0
2013-03-26,0.0,1.2
2013-03-27,0.0,1.7
2013-03-28,0.0,1.9
2013-03-29,0.0,2.4
2013-03-30,0.0,2.7
2013-03-31,0.0,1.9
2013-04-01,0.0,2.8
2013-04-02,0.0,3.8
2013-04-03,0.0,2.6
2013-04-04,0.0,2.2
2013-04-05,0.5,4.2
2013-04-06,0.0,4.6
2013-04-07,0.0,4.8
2013-04-08,0.0,6.6
2013-04-09,3.0,6.3
2013-04-10,0.0,6.6
2013-04-11,10.4,8.4
2013-04-12,8.1,8.9
2013-04-13,4.1,9.2
2013-04-14,2.0,14.6
2013-04-15,0.0,12.3
2013-04-16,0.0,12.6
2013-04-17,0.0,13.4
2013-04-18,2.0,10.7
2013-04-19,0.0,9.4
2013-04-20,0.0,7.9
2013-04-21,0.0,8.2
2013-04-22,0.0,10.3
2013-04-23,0.0,14.3
2013-04-24,0.0,14.5
2013-04-25,0.3,15.3
2013-04-26,0.0,9.4
2013-04-27,1.0,6.6
2013-04-28,2.5,7.5
2013-04-29,0.0,10.5
2013-04-30,0.0,9.3
2013-05-01,0.0,9.7
2013-05-02,0.0,11.4
2013-05-03,0.0,12.4
2013-05-04,0.0,12.2
2013-05-05,1.0,13.7
2013-05-06,0.0,15.9
2013-05-07,0.0,15.7
2013-05-08,0.5,13.7
2013-05-09,0.5,10.6
2013-05-10,0.0,12.6
2013-05-11,1.8,10.1
2013-05-12,2.3,10.2
2013-05-13,0.5,11.8
2013-05-14,0.0,9.1
2013-05-15,7.6,9.0
2013-05-16,0.5,10.3
2013-05-17,0.3,9.7
2013-05-18,0.0,11.9
2013-05-19,0.0,13.9
2013-05-20,0.3,14.6
2013-05-21,0.0,13.7
2013-05-22,0.5,11.6
2013-05-23,0.0,8.1
2013-05-24,0.3,7.1
2013-05-25,5.1,10.3
2013-05-26,0.0,12.9
2013-05-27,0.0,12.7
2013-05-28,2.3,10.6
2013-05-29,14.0,10.6
2013-05-30,3.3,12.9
2013-05-31,0.5,16.1
2013-06-01,0.0,14.1
2013-06-02,0.0,13.7
2013-06-03,0.0,13.8
2013-06-04,0.0,14.4
2013-06-05,0.0,14.2
2013-06-06,0.0,15.4
2013-06-07,0.5,14.9
2013-06-08,0.5,13.3
2013-06-09,0.0,12.7
2013-06-10,0.0,12.6
2013-06-11,0.0,14.1
2013-06-12,0.0,15.8
2013-06-13,2.3,14.6
2013-06-14,0.0,14.6
2013-06-15,1.0,14.3
2013-06-16,3.0,14.6
2013-06-17,0.3,16.8
2013-06-18,0.0,17.7
2013-06-19,0.0,20.7
2013-06-20,0.0,18.7
2013-06-21,0.0,17.4
2013-06-22,1.3,14.8
2013-06-23,0.5,15.0
2013-06-24,0.3,14.2
2013-06-25,0.0,16.0
2013-06-26,0.0,16.4
2013-06-27,0.0,14.9
2013-06-28,1.0,16.4
2013-06-29,1.3,17.6
2013-06-30,0.0,19.4
2013-07-01,0.0,16.6
2013-07-02,0.0,14.4
2013-07-03,1.3,17.0
2013-07-04,0.0,18.3
2013-07-05,0.0,19.1
2013-07-06,0.0,21.4
2013-07-07,0.0,22.9
2013-07-08,0.0,21.4
2013-07-09,0.0,20.1
2013-07-10,0.0,18.8
2013-07-11,0.0,16.7
2013-07-12,0.0,18.3
2013-07-13,0.0,23.4
2013-07-14,0.0,23.8
2013-07-15,0.0,24.1
2013-07-16,0.0,24.2
2013-07-17,0.0,24.7
2013-07-18,0.0,23.6
2013-07-19,0.0,22.4
2013-07-20,0.0,20.1
2013-07-21,0.0,21.0
2013-07-22,0.5,24.8
2013-07-23,0.3,23.7
2013-07-24,0.5,20.7
2013-07-25,8.6,20.6
2013-07-26,0.0,20.1
2013-07-27,0.0,19.9
2013-07-28,6.1,19.4
2013-07-29,2.8,19.1
2013-07-30,1.0,17.7
2013-07-31,4.3,19.7
2013-08-01,0.0,25.5
2013-08-02,0.0,20.5
2013-08-03,3.3,19.2
2013-08-04,0.0,19.0
2013-08-05,0.0,18.7
2013-08-06,11.7,17.8
2013-08-07,0.3,18.7
2013-08-08,0.0,19.1
2013-08-09,0.3,19.4
2013-08-10,0.5,18.1
2013-08-11,0.0,19.2
2013-08-12,0.0,17.3
2013-08-13,0.0,15.6
2013-08-14,0.5,16.9
2013-08-15,1.0,19.7
2013-08-16,1.0,19.0
2013-08-17,1.0,17.1
2013-08-18,0.0,19.2
2013-08-19,0.0,17.7
2013-08-20,0.0,18.6
2013-08-21,0.0,19.9
2013-08-22,2.3,18.9
2013-08-23,0.5,21.4
2013-08-24,0.0,17.8
2013-08-25,9.9,18.2
2013-08-26,0.8,19.6
2013-08-27,0.0,17.9
2013-08-28,0.0,18.3
2013-08-29,0.0,19.2
2013-08-30,0.0,19.6
2013-08-31,0.0,17.3
2013-09-01,0.0,15.7
2013-09-02,0.0,18.9
2013-09-03,0.0,19.5
2013-09-04,0.0,21.0
2013-09-05,0.0,21.8
2013-09-06,0.0,15.4
2013-09-07,1.3,14.4
2013-09-08,0.3,11.9
2013-09-09,3.3,11.8
2013-09-10,3.3,13.6
2013-09-11,0.0,14.4
2013-09-12,2.3,15.2
2013-09-13,2.0,16.9
2013-09-14,29.7,11.9
2013-09-15,0.3,12.1
2013-09-16,1.8,11.6
2013-09-17,0.3,11.8
2013-09-18,4.6,12.9
2013-09-19,0.0,12.7
2013-09-20,0.3,14.2
2013-09-21,0.0,15.1
2013-09-22,0.0,17.1
2013-09-23,0.0,15.8
2013-09-24,0.3,15.4
2013-09-25,0.0,17.3
2013-09-26,0.0,15.7
2013-09-27,0.0,13.7
2013-09-28,0.0,15.3
2013-09-29,0.5,15.5
2013-09-30,0.0,15.7
2013-10-01,0.0,14.7
2013-10-02,0.0,16.7
2013-10-03,0.0,16.4
2013-10-04,1.5,17.9
2013-10-05,0.0,15.6
2013-10-06,0.0,13.6
2013-10-07,0.3,14.6
2013-10-08,0.0,16.4
2013-10-09,0.0,13.3
2013-10-10,0.0,9.3
2013-10-11,1.3,11.6
2013-10-12,5.1,11.7
2013-10-13,0.0,10.3
2013-10-14,11.2,9.6
2013-10-15,2.3,9.8
2013-10-16,0.3,10.5
2013-10-17,4.6,14.1
2013-10-18,0.3,14.2
2013-10-19,0.8,14.9
2013-10-20,0.5,13.8
2013-10-21,12.2,15.7
2013-10-22,0.5,16.5
2013-10-23,7.1,14.4
2013-10-24,0.5,11.8
2013-10-25,0.5,15.9
2013-10-26,0.0,15.4
2013-10-27,0.0,13.8
2013-10-28,0.0,12.6
2013-10-29,,9.3
2013-10-30,0.0,9.7
2013-10-31,0.5,12.7
2013-11-01,0.5,12.7
2013-11-02,0.5,11.9
2013-11-03,0.0,9.3
2013-11-04,14.7,7.7
2013-11-05,5.1,8.9
2013-11-06,1.8,12.3
2013-11-07,3.3,10.4
2013-11-08,0.0,7.4
2013-11-09,8.6,5.7
2013-11-10,5.8,6.3
2013-11-11,1.0,9.2
2013-11-12,1.8,10.3
2013-11-13,1.0,5.8
2013-11-14,0.5,7.7
2013-11-15,0.0,5.9
2013-11-16,0.0,4.9
2013-11-17,0.0,8.8
2013-11-18,0.5,8.2
2013-11-19,0.3,3.6
2013-11-20,0.0,3.1
2013-11-21,4.3,5.5
2013-11-22,0.0,5.2
2013-11-23,0.0,5.2
2013-11-24,0.0,6.6
2013-11-25,0.0,5.6
2013-11-26,0.0,4.8
2013-11-27,0.3,8.2
2013-11-28,0.0,8.9
2013-11-29,0.0,8.5
2013-11-30,0.3,6.1
2013-12-01,0.0,5.8
2013-12-02,0.0,7.8
2013-12-03,0.0,5.9
2013-12-04,0.0,5.7
2013-12-05,0.0,5.4
2013-12-06,0.5,5.8
2013-12-07,0.0,7.4
2013-12-08,0.0,8.1
2013-12-09,0.0,7.3
2013-12-10,0.5,4.9
2013-12-11,0.5,2.3
2013-12-12,0.0,5.3
2013-12-13,0.3,10.2
2013-12-14,2.0,8.0
2013-12-15,1.3,10.9
2013-12-16,8.9,11.3
2013-12-17,13.0,5.8
2013-12-18,2.5,8.1
2013-12-19,7.9,6.7
2013-12-20,3.8,6.6
2013-12-21,2.3,10.7
2013-12-22,6.6,8.2
2013-12-23,0.0,9.1
2013-12-24,26.9,8.4
2013-12-25,5.8,4.6
2013-12-26,1.8,3.9
2013-12-27,2.3,9.5
2013-12-28,0.0,5.8
2013-12-29,0.0,4.1
2013-12-30,0.3,8.7
2013-12-31,5.6,8.1
2014-01-01,5.3,9.1
2014-01-02,13.7,9.0
2014-01-03,2.5,8.9
2014-01-04,7.6,7.6
2014-01-05,9.9,5.8
2014-01-06,8.9,11.3
2014-01-07,10.2,10.6
2014-01-08,5.3,9.5
2014-01-09,3.6,8.9
2014-01-10,0.0,6.4
2014-01-11,1.8,6.7
2014-01-12,0.0,3.7
2014-01-13,2.3,6.9
2014-01-14,5.1,4.5
2014-01-15,4.6,9.6
2014-01-16,2.8,8.4
2014-01-17,10.9,7.3
2014-01-18,7.1,8.6
2014-01-19,0.8,6.7
2014-01-20,0.0,4.8
2014-01-21,0.3,4.6
2014-01-22,8.6,7.8
2014-01-23,0.3,5.4
2014-01-24,1.5,5.5
2014-01-25,5.6,8.2
2014-01-26,1.8,5.8
2014-01-27,5.1,4.8
2014-01-28,1.8,6.6
2014-01-29,1.5,4.5
2014-01-30,19.1,4.6
2014-01-31,0.3,5.1
2014-02-01,19.8,7.6
2014-02-02,0.0,7.5
2014-02-03,0.0,6.2
2014-02-04,0.0,6.8
2014-02-05,11.2,8.3
2014-02-06,1.5,7.9
2014-02-07,19.1,7.8
2014-02-08,5.8,7.9
2014-02-09,2.3,6.8
2014-02-10,0.0,5.4
2014-02-11,1.5,5.4
2014-02-12,2.3,6.2
2014-02-13,8.1,5.7
2014-02-14,0.0,6.9
2014-02-15,10.2,8.7
2014-02-16,0.5,6.2
2014-02-17,0.0,7.6
2014-02-18,2.3,8.3
2014-02-19,5.8,7.4
2014-02-20,0.0,9.8
2014-02-21,1.5,6.7
2014-02-22,0.0,8.1
2014-02-23,0.0,10.6
2014-02-24,0.0,10.2
2014-02-25,3.3,8.7
2014-02-26,2.5,7.2
2014-02-27,1.8,7.6
2014-02-28,3.3,5.2
2014-03-01,6.1,5.0
2014-03-02,0.0,6.9
2014-03-03,7.1,6.0
2014-03-04,1.0,5.6
2014-03-05,0.0,6.8
2014-03-06,0.3,8.6
2014-03-07,0.0,10.9
2014-03-08,0.0,10.8
2014-03-09,0.0,12.3
2014-03-10,0.0,8.7
2014-03-11,0.0,8.2
2014-03-12,0.0,8.4
2014-03-13,0.3,9.4
2014-03-14,0.0,9.6
2014-03-15,0.0,11.4
2014-03-16,0.0,12.7
2014-03-17,0.0,9.8
2014-03-18,0.0,10.4
2014-03-19,0.0,10.8
2014-03-20,0.0,10.2
2014-03-21,2.5,9.0
2014-03-22,6.1,7.2
2014-03-23,0.0,6.5
2014-03-24,0.0,5.9
2014-03-25,2.3,6.9
2014-03-26,4.6,4.7
2014-03-27,2.0,5.8
2014-03-28,0.0,8.3
2014-03-29,0.0,13.0
2014-03-30,0.0,13.6
2014-03-31,0.0,14.0
2014-04-01,1.5,12.6
2014-04-02,0.0,14.2
2014-04-03,0.0,13.7
2014-04-04,0.0,12.6
2014-04-05,0.0,11.2
2014-04-06,1.5,13.6
2014-04-07,2.5,12.6
2014-04-08,4.3,9.7
2014-04-09,0.0,10.8
2014-04-10,0.0,11.7
2014-04-11,0.0,12.5
2014-04-12,0.0,10.4
2014-04-13,0.0,11.7
2014-04-14,0.0,11.0
2014-04-15,0.0,9.2
2014-04-16,0.0,10.2
2014-04-17,0.0,11.7
2014-04-18,0.0,9.2
2014-04-19,0.0,8.9
2014-04-20,0.0,10.1
2014-04-21,8.9,12.0
2014-04-22,26.9,11.9
2014-04-23,0.3,11.6
2014-04-24,2.3,13.4
2014-04-25,0.0,10.1
2014-04-26,6.6,11.7
2014-04-27,0.8,11.6
2014-04-28,0.8,12.7
2014-04-29,0.0,12.7
2014-04-30,0.0,12.7
2014-05-01,1.5,11.5
2014-05-02,10.2,10.0
2014-05-03,0.0,8.9
2014-05-04,0.0,10.9
2014-05-05,0.0,12.9
2014-05-06,0.0,14.5
2014-05-07,0.3,13.3
2014-05-08,1.0,13.1
2014-05-09,4.3,14.0
2014-05-10,2.8,13.1
2014-05-11,2.3,11.5
2014-05-12,0.3,12.0
2014-05-13,6.6,11.6
2014-05-14,8.6,13.6
2014-05-15,0.0,15.1
2014-05-16,0.0,16.3
2014-05-17,0.0,18.0
2014-05-18,0.0,18.1
2014-05-19,0.0,19.7
2014-05-20,0.0,16.8
2014-05-21,0.0,14.8
2014-05-22,7.9,14.5
2014-05-23,6.1,13.4
2014-05-24,8.6,12.7
2014-05-25,5.3,13.7
2014-05-26,1.5,11.4
2014-05-27,10.9,12.2
2014-05-28,9.9,12.5
2014-05-29,0.0,15.3
2014-05-30,0.0,14.1
2014-05-31,0.0,14.8
2014-06-01,0.0,17.1
2014-06-02,0.3,16.4
2014-06-03,0.0,14.8
2014-06-04,4.3,12.1
2014-06-05,6.4,14.3
2014-06-06,0.0,16.6
2014-06-07,0.0,18.0
2014-06-08,4.3,19.0
2014-06-09,0.0,19.8
2014-06-10,1.5,17.8
2014-06-11,0.0,17.3
2014-06-12,0.0,19.4
2014-06-13,0.0,20.8
2014-06-14,5.8,18.3
2014-06-15,2.8,15.7
2014-06-16,0.0,15.2
2014-06-17,0.0,16.7
2014-06-18,0.0,17.8
2014-06-19,0.3,16.6
2014-06-20,0.0,17.1
2014-06-21,0.0,19.0
2014-06-22,0.0,19.4
2014-06-23,0.0,19.7
2014-06-24,0.0,19.1
2014-06-25,0.0,16.7
2014-06-26,0.0,16.6
2014-06-27,1.3,17.8
2014-06-28,0.0,15.1
2014-06-29,13.7,15.3
2014-06-30,0.0,15.5
2014-07-01,0.5,17.6
2014-07-02,0.0,18.4
2014-07-03,0.0,20.6
2014-07-04,0.0,19.8
2014-07-05,2.8,18.0
2014-07-06,0.8,17.0
2014-07-07,1.5,16.4
2014-07-08,0.0,16.0
2014-07-09,7.6,17.7
2014-07-10,0.0,17.6
2014-07-11,0.0,16.8
2014-07-12,0.5,18.7
2014-07-13,1.8,19.9
2014-07-14,0.0,18.4
2014-07-15,0.0,21.1
2014-07-16,0.0,20.8
2014-07-17,0.0,22.8
2014-07-18,6.6,24.1
2014-07-19,1.3,22.8
2014-07-20,0.5,21.2
2014-07-21,0.0,21.4
2014-07-22,0.0,21.4
2014-07-23,0.0,22.0
2014-07-24,0.0,22.8
2014-07-25,0.0,20.2
2014-07-26,9.9,23.4
2014-07-27,0.0,21.5
2014-07-28,0.0,18.3
2014-07-29,16.5,20.9
2014-07-30,0.0,20.0
2014-07-31,0.0,19.7
2014-08-01,0.0,19.4
2014-08-02,0.0,19.2
2014-08-03,1.8,18.0
2014-08-04,0.0,18.4
2014-08-05,0.0,18.6
2014-08-06,9.7,20.3
2014-08-07,0.0,20.3
2014-08-08,0.0,19.2
2014-08-09,22.1,18.2
2014-08-10,1.0,17.6
2014-08-11,9.1,16.0
2014-08-12,19.3,15.6
2014-08-13,0.5,16.4
2014-08-14,0.0,15.6
2014-08-15,6.4,15.7
2014-08-16,0.3,16.0
2014-08-17,0.0,15.9
2014-08-18,1.3,14.7
2014-08-19,0.5,13.3
2014-08-20,0.3,13.3
2014-08-21,0.0,13.2
2014-08-22,0.0,15.4
2014-08-23,0.5,13.3
2014-08-24,0.5,13.4
2014-08-25,0.3,15.4
2014-08-26,20.3,15.4
2014-08-27,2.8,15.8
2014-08-28,0.8,18.1
2014-08-29,0.3,17.2
2014-08-30,0.3,17.1
2014-08-31,0.3,16.4
2014-09-01,0.0,15.7
2014-09-02,2.0,17.3
2014-09-03,0.0,18.1
2014-09-04,0.0,17.8
2014-09-05,0.0,18.2
2014-09-06,0.0,18.2
2014-09-07,0.0,16.6
2014-09-08,0.0,16.1
2014-09-09,0.0,16.9
2014-09-10,0.0,15.8
2014-09-11,0.0,14.9
2014-09-12,0.0,17.1
2014-09-13,0.0,16.4
2014-09-14,0.0,16.4
2014-09-15,0.0,16.4
2014-09-16,0.0,17.7
2014-09-17,0.0,17.6
2014-09-18,0.0,19.5
2014-09-19,5.6,19.2
2014-09-20,0.0,17.2
2014-09-21,0.3,14.8
2014-09-22,0.0,13.2
2014-09-23,0.3,13.1
2014-09-24,1.3,14.1
2014-09-25,0.5,13.9
2014-09-26,0.0,17.6
2014-09-27,0.0,17.2
2014-09-28,0.0,18.9
2014-09-29,0.0,15.8
2014-09-30,0.8,17.2
2014-10-01,0.0,17.2
2014-10-02,0.5,17.3
2014-10-03,0.0,15.9
2014-10-04,0.0,13.0
2014-10-05,9.7,10.1
2014-10-06,0.0,11.4
2014-10-07,8.9,10.7
2014-10-08,0.5,13.1
2014-10-09,1.3,13.4
2014-10-10,3.0,13.3
2014-10-11,3.3,13.0
2014-10-12,0.5,10.7
2014-10-13,21.6,12.6
2014-10-14,5.3,12.9
2014-10-15,0.5,13.4
2014-10-16,8.9,14.6
2014-10-17,1.8,16.1
2014-10-18,0.5,17.8
2014-10-19,1.8,16.8
2014-10-20,0.0,14.1
2014-10-21,0.5,12.1
2014-10-22,2.8,9.9
2014-10-23,0.0,14.1
2014-10-24,1.8,14.9
2014-10-25,0.3,11.8
2014-10-26,0.0,13.6
2014-10-27,0.0,15.1
2014-10-28,0.3,14.6
2014-10-29,0.5,13.3
2014-10-30,2.3,15.5
2014-10-31,0.3,16.4
2014-11-01,0.0,15.2
2014-11-02,0.5,13.8
2014-11-03,15.2,9.1
2014-11-04,5.3,7.1
2014-11-05,17.5,7.1
2014-11-06,0.0,7.2
2014-11-07,5.1,11.2
2014-11-08,4.8,10.9
2014-11-09,4.3,9.4
2014-11-10,0.0,9.9
2014-11-11,0.0,11.9
2014-11-12,0.8,11.4
2014-11-13,4.1,11.7
2014-11-14,2.5,11.9
2014-11-15,9.9,9.7
2014-11-16,1.5,9.7
2014-11-17,6.4,8.7
2014-11-18,1.8,9.6
2014-11-19,0.3,9.1
2014-11-20,0.0,8.1
2014-11-21,0.0,7.2
2014-11-22,1.8,12.8
2014-11-23,13.0,9.0
2014-11-24,14.5,3.9
2014-11-25,0.5,5.6
2014-11-26,9.1,8.8
2014-11-27,8.4,9.4
2014-11-28,0.0,10.8
2014-11-29,0.5,10.6
2014-11-30,0.3,8.8
2014-12-01,0.0,7.4
2014-12-02,0.0,7.2
2014-12-03,1.0,6.1
2014-12-04,0.5,4.4
2014-12-05,4.3,4.4
2014-12-06,0.0,2.7
2014-12-07,0.3,6.7
2014-12-08,0.5,4.3
2014-12-09,0.0,4.9
2014-12-10,1.5,7.9
2014-12-11,0.0,7.6
2014-12-12,8.6,7.4
2014-12-13,1.5,2.8
2014-12-14,0.0,5.5
2014-12-15,1.0,7.0
2014-12-16,0.3,4.3
2014-12-17,7.9,11.2
2014-12-18,0.3,13.1
2014-12-19,0.3,9.6
2014-12-20,0.5,6.8
2014-12-21,0.0,8.7
2014-12-22,0.0,12.6
2014-12-23,0.0,11.6
2014-12-24,0.0,8.8
2014-12-25,0.3,5.1
2014-12-26,0.0,3.5
2014-12-27,8.9,3.7
2014-12-28,0.0,2.3
2014-12-29,0.0,1.1
2014-12-30,0.3,0.7
2014-12-31,0.3,2.7
2015-01-01,0.3,8.7
2015-01-02,1.0,8.6
2015-01-03,3.8,4.7
2015-01-04,7.1,1.5
2015-01-05,0.0,6.8
2015-01-06,0.3,7.2
2015-01-07,1.0,5.9
2015-01-08,1.0,9.1
2015-01-09,12.4,12.1
2015-01-10,0.0,10.0
2015-01-11,0.8,6.1
2015-01-12,0.5,10.3
2015-01-13,13.7,7.8
2015-01-14,2.0,5.3
2015-01-15,7.9,8.1
2015-01-16,0.5,4.8
2015-01-17,0.3,2.4
2015-01-18,1.0,3.1
2015-01-19,0.3,2.1
2015-01-20,0.0,1.1
2015-01-21,0.5,3.3
2015-01-22,0.3,1.4
2015-01-23,0.0,0.9
2015-01-24,2.8,5.1
2015-01-25,0.0,4.4
2015-01-26,0.3,8.3
2015-01-27,0.3,5.8
2015-01-28,0.0,6.7
2015-01-29,1.0,2.9
2015-01-30,1.5,3.6
2015-01-31,0.3,2.9
2015-02-01,3.3,3.6
2015-02-02,0.0,0.1
2015-02-03,0.0,1.3
2015-02-04,0.5,2.7
2015-02-05,0.0,2.4
2015-02-06,0.3,2.4
2015-02-07,0.0,2.9
